343.63040143728676,55.258967532044274,49.28434660656118
X,Y,Z
344.453855922317,53.27973952916644,49.299130139409854
X,Y,Z
345.4205946695985,50.873375335109344,49.28102979069646
X,Y,Z
346.1960296994895,48.60494140590757,49.22712505088537
X,Y,Z
346.8375215625124,46.313403528855346,49.15462203870061
X,Y,Z
347.05561818902606,44.55818631012398,49.037954537934006
X,Y,Z
347.3681565180912,42.75315924681738,48.93402543541863
X,Y,Z
347.94401885172744,40.347498642571416,48.839484603470396
X,Y,Z
348.60452551460367,37.92027393909972,48.77563125250496
X,Y,Z
349.35917719229684,35.44060787884362,48.72746761707459
X,Y,Z
349.8451029453401,33.48388813500689,48.695675450242085
X,Y,Z
350.39197439469933,31.394983506913576,48.67352318594078
X,Y,Z
351.0145019207653,28.816661651628046,48.61703454875332
X,Y,Z
352.11870133119334,25.920638527655775,48.74936513808407
X,Y,Z
353.02521697183823,23.418404606674716,48.83652173877835
X,Y,Z
353.96809001162376,20.798779399145527,48.98380717329554
X,Y,Z
354.8779994407069,18.29556222440239,49.074297599661534
X,Y,Z
355.56974704368065,15.953175622852156,49.069039502557104
X,Y,Z
356.1678846642571,13.739631772271819,49.00274000731265
X,Y,Z
356.7217817061372,11.082696704297929,48.97516315094889
X,Y,Z
357.82408187336057,8.138803199933982,48.90539502761763
X,Y,Z
358.30135993359727,5.432702444435096,48.84224786120189
X,Y,Z
358.68198019497527,3.137181172101814,48.79487988899142
X,Y,Z
359.03310868342504,0.8642115847853226,48.74901533421949
X,Y,Z
359.42909679889647,-1.8088193942046382,48.712151374415086
X,Y,Z
359.7587753184772,-4.617376206828163,48.664534654645124
X,Y,Z
359.74401851957987,-7.098395511357952,48.57556453684486
X,Y,Z
360.0617358207637,-9.50069720927617,48.55626677382719
X,Y,Z
360.1440312218768,-12.100454723724063,48.51258270145177
X,Y,Z
360.2826654008716,-14.784506141106293,48.486153157100176
X,Y,Z
360.4537988517817,-17.509311051725106,48.46622812665572
X,Y,Z
360.5012900447722,-20.156704075651195,48.4647941633333
X,Y,Z
360.5525057242701,-22.79571682746472,48.40414549812297
X,Y,Z
360.5806575520631,-25.614108202665815,48.36585568667248
X,Y,Z
360.5738707681167,-28.358475492204946,48.324722421739075
X,Y,Z
360.5445853419846,-31.01586483640542,48.29435727321326
X,Y,Z
360.47744976884877,-33.674727429617036,48.304600881785746
X,Y,Z
360.4068619628714,-35.917236544306874,48.28971521062764
X,Y,Z
360.297427218475,-38.70513815341215,48.30869110732503
X,Y,Z
360.1497738315876,-41.47302044470921,48.32304804708283
X,Y,Z
360.0028719963939,-43.83249871310859,48.34640158877168
X,Y,Z
359.7952825538925,-46.02173568322336,48.425152607756196
X,Y,Z
359.55982988610594,-48.82831427849047,48.45862421420102
X,Y,Z
359.2755966535603,-51.63491068592605,48.499302669071206
X,Y,Z
358.9462790342413,-54.368766579174995,48.50445758820991
X,Y,Z
358.5367699319326,-57.082071660930445,48.50329109356875
X,Y,Z
358.15269582686545,-59.86009157099122,48.471202958102594
X,Y,Z
357.7182997327932,-62.676744068418216,48.483138607812144
X,Y,Z
357.24243617129036,-65.43939892660424,48.473646535091035
X,Y,Z
356.77711776619384,-68.29659710975687,48.533284225008224
X,Y,Z
356.2320365181177,-71.03844699582851,48.53812772218288
X,Y,Z
355.6031662277863,-73.85602022202112,48.555242187385986
X,Y,Z
354.83989864108923,-76.43186242928343,48.447460698062315
X,Y,Z
354.07640308312,-79.05432598434894,48.40815738760781
X,Y,Z
353.4527945853986,-81.26149634624298,48.37041475806405
X,Y,Z
352.6547657706269,-83.86282630300589,48.29854643717735
X,Y,Z
351.92484598860455,-86.57552971641951,48.30236183976065
X,Y,Z
350.99249997510685,-89.28590586125169,48.232022007583936
X,Y,Z
350.15926569917957,-92.10410539014777,48.25383696568363
X,Y,Z
349.30601172560233,-94.95887639113143,48.25088646558678
X,Y,Z
348.3725493490307,-97.75491303845196,48.246221810605
X,Y,Z
347.4298099154254,-100.37343768119041,48.315737290023904
X,Y,Z
346.4852845489201,-103.36445386169129,48.339465014315394
X,Y,Z
345.56513885463346,-105.54772840987454,48.30486040777245
X,Y,Z
344.4863242846384,-108.21695994071068,48.33916190522963
X,Y,Z
343.3654850837901,-110.75364879822943,48.30429695998179
X,Y,Z
342.20134571140085,-113.41978296235675,48.31692569144405
X,Y,Z
341.2313499582807,-115.6570081418791,48.3992343051924
X,Y,Z
340.0326956543205,-118.17819701495644,48.43202912497478
X,Y,Z
339.0174140690768,-120.25458172444365,48.45967020546186
X,Y,Z
337.77329523398095,-122.80282670373307,48.46933467550334
X,Y,Z
336.67374532093856,-124.82149167417487,48.48821409299411
X,Y,Z
335.52259525837866,-126.7990212278472,48.483336129919785
X,Y,Z
334.2093897754566,-129.2916927037518,48.50647670223796
X,Y,Z
333.0539264043064,-131.26838972170572,48.50441358582159
X,Y,Z
331.64763188888105,-133.63625012654526,48.50772440969673
X,Y,Z
330.22892839559404,-135.9885379638692,48.50786087532058
X,Y,Z
328.7744632396534,-138.47935805096532,48.54256004204643
X,Y,Z
327.22109183366564,-141.0360022294773,48.591625134821655
X,Y,Z
325.66436844696403,-143.26980083485395,48.62024995837451
X,Y,Z
324.07015312286694,-145.38148790253095,48.60554340794867
X,Y,Z
322.45878554047437,-147.64921126657399,48.6403526133902
X,Y,Z
320.84279197729825,-149.8923234791919,48.6586260388579
X,Y,Z
319.18215960003675,-152.1316718971477,48.66962148438276
X,Y,Z
317.73640789227017,-153.96822739011233,48.68375661183798
X,Y,Z
316.051608945691,-156.16403512318485,48.71970808589725
X,Y,Z
314.3274787175728,-158.17133592187304,48.733746366299115
X,Y,Z
312.5827441022678,-160.14477594935474,48.689355203869475
X,Y,Z
310.78303806051207,-162.13167452983149,48.69341558025054
X,Y,Z
309.00029276169334,-164.01525737767537,48.6739994145979
X,Y,Z
307.15905425853947,-165.9417479261722,48.701274183854295
X,Y,Z
305.28128716651327,-167.8625531309554,48.70319945848813
X,Y,Z
303.41077924221815,-169.73844094598982,48.7261919463194
X,Y,Z
301.51375555312126,-171.56197092788904,48.75526472085353
X,Y,Z
299.5582671007982,-173.33953981796483,48.75994511546694
X,Y,Z
297.5397161692043,-175.0529021403923,48.758856484298846
X,Y,Z
295.5157121685572,-176.85745820596182,48.72622094621861
X,Y,Z
293.60109601792476,-178.62053298056472,48.742271283195564
X,Y,Z
291.65714360855173,-180.36311485342958,48.689439193901855
X,Y,Z
289.5863548167576,-182.34457066354292,48.69714709967639
X,Y,Z
287.5167937230223,-184.10281911232414,48.64792032691534
X,Y,Z
285.38576006974233,-185.87401712614516,48.59972674592928
X,Y,Z
283.26702979563333,-187.6175368106355,48.576203770764344
X,Y,Z
281.11644805711285,-189.3559477663101,48.56502838196056
X,Y,Z
279.07430355092436,-190.90870451789203,48.48070539034707
X,Y,Z
277.0128195809686,-192.51409092284342,48.464820971859716
X,Y,Z
274.8779038597585,-194.024758326019,48.39003759759764
X,Y,Z
272.743653331198,-195.46274558556513,48.326373832532354
X,Y,Z
270.6181304641262,-196.7828225205082,48.22528815541423
X,Y,Z
268.5243625481419,-197.87691273905628,48.067801865259455
X,Y,Z
266.4126603957273,-198.9780917637552,47.91947837545911
X,Y,Z
264.28417557945505,-199.99603020629723,47.82369355931229
X,Y,Z
262.10667989373053,-201.23318856069895,47.67642255354413
X,Y,Z
259.79053072235854,-202.64061416138043,47.60760006338886
X,Y,Z
257.5514709296956,-203.86440427310285,47.508768246448
X,Y,Z
255.30311544803402,-205.14108534888368,47.42230432268108
X,Y,Z
253.05744450449404,-206.36172743801706,47.33850454592615
X,Y,Z
250.76073338717467,-207.6859106853562,47.28173404774714
X,Y,Z
248.50487424885114,-208.88117053300206,47.21853384719982
X,Y,Z
246.1074751737759,-210.42726971278776,47.25048852992353
X,Y,Z
243.82746066892778,-211.7303096250391,47.273627771239326
X,Y,Z
241.6669255904677,-212.55649525281203,47.20124506614687
X,Y,Z
239.3793557754256,-213.89046805611446,47.22824736625402
X,Y,Z
237.14796052300036,-214.8519477525667,47.200158496034774
X,Y,Z
234.94555564767157,-215.85312528453485,47.19455822469177
X,Y,Z
232.59712718057094,-216.9969837314566,47.235623163788595
X,Y,Z
230.36163286776127,-217.56904045947945,47.08902862334956
X,Y,Z
228.01910163517854,-218.37266389868708,47.06413387671522
X,Y,Z
225.486896049023,-219.58994935703282,47.11533236218573
X,Y,Z
223.2673993003483,-220.02805516676082,47.03438185581362
X,Y,Z
221.0149248597113,-220.7321810527244,47.001094770422114
X,Y,Z
218.67398728570268,-221.44903985147968,46.966925988246345
X,Y,Z
216.31429103774332,-222.03949239781485,46.91995137948444
X,Y,Z
213.99186406086523,-222.6996061088244,46.886998451824404
X,Y,Z
211.63373709099116,-223.3043642315676,46.896428246640866
X,Y,Z
209.3972020736783,-223.8795024865192,46.887492186309075
X,Y,Z
207.07457649482305,-224.54474519959325,46.910830312398396
X,Y,Z
204.897729565407,-225.06197256198527,46.88474038836769
X,Y,Z
202.57996327565132,-225.74656084576512,46.90144800315657
X,Y,Z
200.18988363641768,-226.47903362122088,46.92837421079311
X,Y,Z
197.87414300876438,-227.15703732393308,46.926082465174645
X,Y,Z
195.48685570589788,-227.8624390114966,46.97709270691412
X,Y,Z
192.96145061720017,-228.64664616505036,47.16675531297917
X,Y,Z
190.58483790938968,-229.34534258777163,47.225658571304
X,Y,Z
188.3020468164109,-229.8717678355685,47.24619349856065
X,Y,Z
185.94765148182748,-230.43506465573842,47.27993241768597
X,Y,Z
183.55050299414302,-231.00519532280475,47.31508421269082
X,Y,Z
181.08025001198922,-231.5666073946855,47.35832256083879
X,Y,Z
178.75581843140827,-232.14333940630345,47.42527251633921
X,Y,Z
176.4356588531917,-232.68123271215757,47.49199831640902
X,Y,Z
174.04689433738622,-233.0990369618519,47.54734874339144
X,Y,Z
171.746472363212,-233.4379153863502,47.571404499483926
X,Y,Z
169.328946483896,-233.83485642879847,47.68678692594733
X,Y,Z
167.1340994918949,-233.94036593775738,47.708104547716985
X,Y,Z
164.8936900803374,-234.08564747157683,47.74315860523167
X,Y,Z
162.58073104349904,-234.27645608023406,47.77294071358468
X,Y,Z
160.2615483814799,-234.4221701199713,47.8165872141752
X,Y,Z
158.05104966767408,-234.3805571760125,47.81760948696224
X,Y,Z
155.99272392756703,-234.00232602733396,47.768605206776314
X,Y,Z
153.90431760299933,-233.76195888889805,47.74015593314901
X,Y,Z
151.76178381284174,-233.63904294698872,47.708117476362865
X,Y,Z
149.66423742262867,-233.5338266615725,47.706758982399954
X,Y,Z
147.26206054807884,-233.40646376981874,47.69013516745662
X,Y,Z
145.2160182299067,-233.29526783227774,47.67603149106793
X,Y,Z
143.0047831569926,-233.2608771319288,47.684121647307585
X,Y,Z
140.55275803562992,-233.15045589573538,47.656433765496054
X,Y,Z
138.5632070751395,-232.93514197543118,47.640931930141804
X,Y,Z
136.34002353086743,-232.77780384254888,47.596400380363484
X,Y,Z
134.3603822193044,-232.61020070945256,47.55438816211849
X,Y,Z
132.19695860094552,-232.37650198366785,47.50825172494402
X,Y,Z
130.04973940195288,-232.22458289188083,47.42439259063199
X,Y,Z
128.14468469726611,-232.02957671249408,47.359273697310975
X,Y,Z
125.67406423903253,-231.81261473893287,47.340274504112294
X,Y,Z
123.26834154546624,-231.568008724872,47.313292000154256
X,Y,Z
121.2558991770943,-231.3627882480919,47.299291396753134
X,Y,Z
119.7704032709907,-230.88022698029124,47.14007852485366
X,Y,Z
117.54886636057925,-230.56380906415419,47.12239941849778
X,Y,Z
115.22487276720095,-230.22810621768613,47.123746491100746
X,Y,Z
112.76137660604445,-229.91242520432655,47.14269837795703
X,Y,Z
110.33314633658605,-229.57147445944747,47.1537228570593
X,Y,Z
108.14852382385538,-229.2035043981045,47.162438459122406
X,Y,Z
106.1629175463318,-228.5942211355354,47.14763357206027
X,Y,Z
103.9122759698467,-228.1230099832967,47.13549612513312
X,Y,Z
101.74826544058789,-227.62372279921186,47.123994524657256
X,Y,Z
100.52655543087272,-226.31536664793933,46.98482328038703
X,Y,Z
98.33700656231719,-225.79190473046063,46.92125849555967
X,Y,Z
96.49740450100921,-224.95325979253374,46.832218971975045
X,Y,Z
94.2403400335904,-224.31263694875042,46.68385336694458
X,Y,Z
91.95011317554004,-223.83449361452267,46.6666092099038
X,Y,Z
89.79314611860099,-223.29491605207755,46.668759654926355
X,Y,Z
87.64553042190828,-222.6099208383622,46.67457727250774
X,Y,Z
85.44808791350621,-221.99912012174212,46.66910163671115
X,Y,Z
83.2984513147653,-221.33700819073906,46.65631824245491
X,Y,Z
81.15530285052971,-220.64966884123132,46.68469077554662
X,Y,Z
79.03058559447996,-219.9121016967795,46.65587111580081
X,Y,Z
76.98443810717316,-219.19715080490874,46.62302627701743
X,Y,Z
75.05716678409051,-218.46563341007382,46.575811949403075
X,Y,Z
73.0624348435575,-217.67455243478125,46.63201402017408
X,Y,Z
71.02671125106356,-216.9624288553955,46.64892535658474
X,Y,Z
69.09501739190344,-216.16665812749355,46.65912864311211
X,Y,Z
67.21483942006472,-215.3477662390649,46.66361736111465
X,Y,Z
65.35457311319247,-214.4357185636177,46.6412827849586
X,Y,Z
63.44826652685112,-213.5620339002852,46.635629819174255
X,Y,Z
61.63643250271798,-212.65135838008453,46.6214137859712
X,Y,Z
59.919100639419014,-211.75347621487833,46.605666846274936
X,Y,Z
57.96958154488588,-210.83229989989636,46.596479346366884
X,Y,Z
56.13951879180014,-209.89285401471219,46.56629140149138
X,Y,Z
54.347547901092675,-208.93781798312176,46.55008303563816
X,Y,Z
52.79599852235048,-207.85541804420117,46.49698020572581
X,Y,Z
51.1895157487808,-206.8328029172827,46.44497874202036
X,Y,Z
49.49471483408988,-205.81235076684072,46.37598018785618
X,Y,Z
47.719851747287095,-204.7884053146965,46.3234058981749
X,Y,Z
45.850675930066764,-203.84257389343236,46.33045024668246
X,Y,Z
43.904494990913584,-202.86347566319938,46.34868188866044
X,Y,Z
42.301403999937406,-201.82155870682374,46.31742311793698
X,Y,Z
40.0217011485299,-200.98729008517404,46.45926793154493
X,Y,Z
38.03740142471671,-199.84448846962542,46.46887215443538
X,Y,Z
36.26120509396318,-198.83989080043162,46.48285036637508
X,Y,Z
34.42645195209328,-197.85663424717075,46.50947464112331
X,Y,Z
32.66429845388415,-196.80920128626732,46.51583046332852
X,Y,Z
30.81990964862308,-195.80006364186403,46.570434423272395
X,Y,Z
28.994208291549715,-194.70384187523027,46.586705411200015
X,Y,Z
27.275614569460213,-193.6615063818214,46.62605406371371
X,Y,Z
25.463636761206754,-192.5467692534875,46.67380689247261
X,Y,Z
23.72572789758998,-191.45423924049211,46.72276753329288
X,Y,Z
22.00666508659699,-190.31055463311307,46.769293699186626
X,Y,Z
20.354243616791635,-189.18607317509765,46.80247598229047
X,Y,Z
18.74092731789578,-188.05616398780995,46.800786390765246
X,Y,Z
17.079629107664545,-186.8973742920255,46.805826629128866
X,Y,Z
15.553185236227689,-185.7384861480255,46.85816170253111
X,Y,Z
13.528694062216104,-184.38366374973464,46.84728736269106
X,Y,Z
12.00681543807941,-183.19121565044753,46.8267135776835
X,Y,Z
10.885960611604947,-181.8827528602222,46.68358517744873
X,Y,Z
9.044868519228032,-180.51868439213658,46.687682613229306
X,Y,Z
7.405403736591226,-179.10251722274842,46.676074274146835
X,Y,Z
5.983615493882046,-177.67307556481342,46.6448399660925
X,Y,Z
4.679399169467035,-176.30030595030993,46.62348973504089
X,Y,Z
3.2687786512132524,-174.82177246698905,46.62204013016893
X,Y,Z
1.5624806572032015,-173.45111670273107,46.71144942139929
X,Y,Z
-0.15213964714577105,-172.0427914301302,46.78212915088897
X,Y,Z
-1.5562902564906282,-170.5701103616414,46.73382843256262
X,Y,Z
-3.028430473555438,-169.0960738918743,46.69418310562321
X,Y,Z
-4.61656379513192,-167.5727227072772,46.7021546250047
X,Y,Z
-6.013176567974136,-166.10167035978878,46.69512568802197
X,Y,Z
-7.119151836712732,-164.54078213750185,46.63784982096068
X,Y,Z
-8.446161735052245,-162.96697651493412,46.61953859103949
X,Y,Z
-9.838044588289058,-161.3702477892883,46.61158498845594
X,Y,Z
-10.838726406585515,-159.732650031261,46.58646355254878
X,Y,Z
-12.013023381316989,-158.15171375155066,46.605531487811625
X,Y,Z
-13.11870792941145,-156.5805203362227,46.60711096036543
X,Y,Z
-13.668634347165316,-154.91232200792697,46.53938325930758
X,Y,Z
-14.135663372692843,-153.24763891837887,46.4601277236359
X,Y,Z
-14.69631898956004,-151.49924319782485,46.33941769979845
X,Y,Z
-15.088024949763032,-149.8308026196803,46.201008862652735
X,Y,Z
-15.306431712934279,-148.2398515912377,46.02722445363999
X,Y,Z
-15.958618187476725,-146.633096285466,45.9743341553508
X,Y,Z
-16.75659810429535,-145.05509925456937,45.967217407648214
X,Y,Z
-17.987884862351887,-143.40397614163723,45.92868433699622
X,Y,Z
-19.080635020040983,-141.70445488752202,45.803524544496725
X,Y,Z
-20.087910027808537,-140.10084395892483,45.695533933734474
X,Y,Z
-21.165286147778854,-138.42006836542208,45.59684839384361
X,Y,Z
-22.2208423581463,-136.72820634069546,45.500388186167626
X,Y,Z
-23.244749544605632,-135.11137915302209,45.42319738794215
X,Y,Z
-24.255964904563232,-133.452111953372,45.36377719574726
X,Y,Z
-25.540313477972987,-131.85528491206261,45.37929707371172
X,Y,Z
-26.651286837031446,-130.29989052808293,45.37121137436026
X,Y,Z
-27.84981710110266,-128.62704573858048,45.38838373772911
X,Y,Z
-29.078603585923865,-126.92004046642917,45.40618979125508
X,Y,Z
-30.57843735908638,-125.24795528094857,45.488561788120585
X,Y,Z
-31.883912256827738,-123.62694403165307,45.55369386658343
X,Y,Z
-33.09800543532622,-121.88780484599252,45.573214530187
X,Y,Z
-34.290174422279854,-120.23891791396625,45.59983409712751
X,Y,Z
-35.392318862920774,-118.47617909487956,45.57417403706281
X,Y,Z
-36.485069105902184,-116.73844837076433,45.557368091762726
X,Y,Z
-37.56610330994787,-114.98489088113126,45.54984789954519
X,Y,Z
-38.54836800693049,-113.28185212511724,45.56270704662234
X,Y,Z
-39.61209692802184,-111.48303716089174,45.60697586425446
X,Y,Z
-40.551384929517496,-109.79018434527445,45.5985861661718
X,Y,Z
-41.59060393163244,-107.81823268547929,45.633429605672774
X,Y,Z
-42.57420428617514,-105.9853737999362,45.62055600725668
X,Y,Z
-43.461262391269834,-104.16708861646956,45.64703026661404
X,Y,Z
-44.32143388436584,-102.30522715699941,45.621798282019995
X,Y,Z
-45.146682196801784,-100.5823211782901,45.5968987331104
X,Y,Z
-46.04010651591817,-98.67447617728648,45.57145813470143
X,Y,Z
-46.83490038631182,-96.85743982066899,45.55413177309251
X,Y,Z
-47.64007799197147,-95.00872428976619,45.51866456622664
X,Y,Z
-48.40166586356977,-93.1980096948955,45.478801892727496
X,Y,Z
-49.142404209348854,-91.39883027869159,45.442780986024324
X,Y,Z
-49.85414016747194,-89.54655183405241,45.40154797086448
X,Y,Z
-50.55055150303741,-87.71307149638382,45.37178488847177
X,Y,Z
-51.24209434103337,-85.86191641288161,45.34913988654423
X,Y,Z
-51.883880296191506,-83.98071691559615,45.30816586484586
X,Y,Z
-52.48917177608017,-82.14853198200683,45.264364131280516
X,Y,Z
-53.006321430426915,-80.43585639728533,45.20827620697407
X,Y,Z
-53.51314591908517,-78.59694463846387,45.1717088431381
X,Y,Z
-53.749680955471064,-76.99394262411435,45.11305342350851
X,Y,Z
-54.24174339283381,-75.07578148921718,45.08392687924613
X,Y,Z
-54.6571877912768,-73.36349200262714,45.05037492849304
X,Y,Z
-55.06872194881549,-71.65174081558193,45.024219150483646
X,Y,Z
-55.56900154327265,-69.84727240017155,45.050024684326246
X,Y,Z
-56.05336146991444,-68.02328128917353,45.07882331044645
X,Y,Z
-56.546915842867726,-66.16935940723822,45.105877698435265
X,Y,Z
-57.02351137932621,-64.2623578499219,45.11885168029179
X,Y,Z
-57.556104234464975,-62.304964519951504,45.14542162153119
X,Y,Z
-58.045346962629026,-60.46571430019182,45.1429884634791
X,Y,Z
-58.51534339833581,-58.63800513177233,45.12987138995248
X,Y,Z
-58.99005561367793,-56.76523341311049,45.11878755967021
X,Y,Z
-59.43787487023252,-54.861703344487125,45.127334308207416
X,Y,Z
-59.95573809119237,-52.896584605771466,45.15076639052139
X,Y,Z
-60.482512203879935,-50.922779578027374,45.19065771477698
X,Y,Z
-60.97919208186542,-48.97190493202032,45.228479014682605
X,Y,Z
-61.411395771540676,-46.97975921186783,45.23249705779867
X,Y,Z
-61.80149776932327,-45.09821487177492,45.234406680433224
X,Y,Z
-62.17251568053021,-43.185934278895544,45.21279127123081
X,Y,Z
-62.50420684221503,-41.36692050571551,45.19907975791389
X,Y,Z
-62.826171330061904,-39.46158985840919,45.18584433591545
X,Y,Z
-62.9906658802441,-37.627659072227935,45.098612330351834
X,Y,Z
-63.13296978684433,-35.78450508832448,44.994375938070526
X,Y,Z
-63.333589331789625,-33.7223631033557,44.93808852130225
X,Y,Z
-63.604374814808004,-31.755131640994428,44.890964828040076
X,Y,Z
-63.735141452022916,-29.925939246437196,44.82702534496462
X,Y,Z
-63.957831001796386,-28.039408586641976,44.76696011355437
X,Y,Z
-64.13390217519479,-26.213244081745408,44.708012287966966
X,Y,Z
-64.31006382062166,-24.323837558100085,44.66548944592199
X,Y,Z
-64.47078472714445,-22.344669957082406,44.6204835480253
X,Y,Z
-64.61504365893117,-20.39835925984313,44.5611575534916
X,Y,Z
-64.77234899962085,-18.478914975354268,44.51807848912336
X,Y,Z
-64.93120522943077,-16.41745753492888,44.50283216748148
X,Y,Z
-65.06315608883367,-14.436112744195633,44.47219187064952
X,Y,Z
-65.17872197919222,-12.420011348383103,44.444315044500534
X,Y,Z
-65.19148347028467,-10.455035781424266,44.37832108422792
X,Y,Z
-65.18541909407503,-8.557505959825619,44.31565436382973
X,Y,Z
-65.19648428639746,-6.768082949117057,44.30091516389426
X,Y,Z
-65.13803738892213,-4.886369369367334,44.24238779193798
X,Y,Z
-65.0849798025013,-3.044013805444927,44.16009469446001
X,Y,Z
-64.99197317008779,-1.0748667844224153,44.09013411454176
X,Y,Z
-64.88710121290416,0.8134492292351455,43.99415957703694
X,Y,Z
-64.70936285579006,2.4912214959363594,43.923270924435144
X,Y,Z
-64.53522948822615,4.332952494847044,43.843266130185704
X,Y,Z
-64.30923995136897,6.0596756224827795,43.74130127550135
X,Y,Z
-64.02354719476114,7.754867080468623,43.65526943156869
X,Y,Z
-63.74243316372224,9.634158900796578,43.58682832191597
X,Y,Z
-63.37344954354114,11.454425344450362,43.50396815040962
X,Y,Z
-62.93883438030003,13.178049480490321,43.3843730062457
X,Y,Z
-62.43810834669395,14.7434016347362,43.27484059507109
X,Y,Z
-61.882316269017494,16.279498967382324,43.15332668265582
X,Y,Z
-61.42965663895994,18.081161461208037,43.062957078554106
X,Y,Z
-60.84116765814155,19.744500602277157,42.955603655630014
X,Y,Z
-60.32489056060136,21.434122017068155,42.8363568865523
X,Y,Z
-59.88239616105321,23.19625136227206,42.72418515201921
X,Y,Z
-59.40163746643617,24.775522384093165,42.598303865295776
X,Y,Z
-59.02014528213757,26.55891117246554,42.47560331857589
X,Y,Z
-58.49572177190661,28.19433630821829,42.35526764091348
X,Y,Z
-58.02860581451058,30.03862605663457,42.26303541349544
X,Y,Z
-57.614602323592244,31.97776391787832,42.203344014531154
X,Y,Z
-57.12624550724879,33.79988390866811,42.11617574080947
X,Y,Z
-56.67252324143399,35.609116098672594,42.05361578441389
X,Y,Z
-56.27231951760989,37.41566450154339,42.00430929193806
X,Y,Z
-55.78881215874464,39.29199619475843,41.949330312858685
X,Y,Z
-55.35899685323644,41.41244240197015,41.92005834479213
X,Y,Z
-54.88462583147606,43.28116610775351,41.864283771249205
X,Y,Z
-54.3982807333429,44.92764539360424,41.79509817766282
X,Y,Z
-53.87287598258616,46.72897270118742,41.72853656336591
X,Y,Z
-53.368568106113024,48.60692951211086,41.698993655494405
X,Y,Z
-52.85496353044301,50.535903332183196,41.69125417327474
X,Y,Z
-52.35060097779659,52.44043768497387,41.68841832697367
X,Y,Z
-51.77371280833184,54.52920054036347,41.6926425099873
X,Y,Z
-51.233600677391316,56.29500640268848,41.688799863964356
X,Y,Z
-50.609076517152324,57.99674631774789,41.65298653000213
X,Y,Z
-50.00476144108131,59.855054965997994,41.66044412928076
X,Y,Z
-49.36220447635051,61.7377231316744,41.65979851504733
X,Y,Z
-48.699419768445495,63.62746470445596,41.66229177036814
X,Y,Z
-48.00983144096675,65.45310585787378,41.65330431509417
X,Y,Z
-47.351665245426815,67.20802289375818,41.660965446154705
X,Y,Z
-46.6833520961918,68.87852061341954,41.67749417324426
X,Y,Z
-45.94603645635478,70.73537575455637,41.70471533887583
X,Y,Z
-45.1645343997667,72.50218880695216,41.73325794360482
X,Y,Z
-44.41030482313718,74.29573820124602,41.7693952220295
X,Y,Z
-43.61341562129564,76.11535620535878,41.80158464675885
X,Y,Z
-42.807652577813606,77.75870673963838,41.8099602470889
X,Y,Z
-41.992982614010096,79.45612550269927,41.8399198313935
X,Y,Z
-41.17942765925766,81.33844982937661,41.884927768986586
X,Y,Z
-40.29937763689377,83.15004405071396,41.91174117682286
X,Y,Z
-39.429197857710435,84.96722332265189,41.928040282759234
X,Y,Z
-38.58554741534709,86.74710042534271,41.902130084524764
X,Y,Z
-37.747059428993424,88.49123901258092,41.85539265115231
X,Y,Z
-36.866876474604084,90.22544063395839,41.86639164365605
X,Y,Z
-35.929810989203474,91.99709791009272,41.86544445974733
X,Y,Z
-34.93396761975324,93.7202977516515,41.91498622931699
X,Y,Z
-33.93458633481251,95.55744389501966,41.909124954442795
X,Y,Z
-32.99868804059042,97.24195655640393,41.885702629851174
X,Y,Z
-32.02956982710484,98.91722615343666,41.85631871948429
X,Y,Z
-30.99552283652888,100.70145293743344,41.8449263134241
X,Y,Z
-29.95035662221732,102.82579137415084,42.078538228075836
X,Y,Z
-28.80615566503641,104.71917027977608,42.09246630789899
X,Y,Z
-27.707255122983003,106.49455992204861,42.07797314597097
X,Y,Z
-26.637372808739407,108.22745886899166,42.04983691615113
X,Y,Z
-25.46720327192559,110.07582166210703,42.012338814918095
X,Y,Z
-24.3173532535496,111.83292563405534,41.951321509309125
X,Y,Z
-23.131803726541367,113.55242417896929,41.851673134905795
X,Y,Z
-21.915189563517373,115.17506195064067,41.681923441745106
X,Y,Z
-20.830934776819046,116.77589181730654,41.683846102268625
X,Y,Z
-19.739205109513986,118.3604373915307,41.6858311103731
X,Y,Z
-18.553853448140604,120.00085334766057,41.67201262024096
X,Y,Z
-17.314421709129267,121.73559625432662,41.674599817518406
X,Y,Z
-16.049055113203345,123.23448648269519,41.66756712862888
X,Y,Z
-14.830382221367497,124.87059473635789,41.67099161856044
X,Y,Z
-13.603698893137635,126.48830718993077,41.67410588351328
X,Y,Z
-12.406040965230735,128.04156749285445,41.67754062669347
X,Y,Z
-11.174351155726816,129.63014461547823,41.72947758857009
X,Y,Z
-9.863034344795562,131.30324198431842,41.7475389440751
X,Y,Z
-8.563651097915757,132.93910618073946,41.76232205178372
X,Y,Z
-7.302431905726757,134.31882854968927,41.81629635200812
X,Y,Z
-6.0391171301889255,135.9233481508468,41.859435670564785
X,Y,Z
-4.633224517493781,137.5853901899603,41.89674470166058
X,Y,Z
-3.2800268842481186,139.39394304956696,41.99110363351943
X,Y,Z
-1.9402023862342417,141.28295664246198,42.10687091761128
X,Y,Z
-0.5291115931453314,143.00463816794837,42.15634175983687
X,Y,Z
0.9002924789861639,144.41483196389086,42.14873219376299
X,Y,Z
2.2082412826160494,146.17270092221355,42.30164057591426
X,Y,Z
3.6255953528707154,147.94186039067924,42.45528133730306
X,Y,Z
5.077322803808111,149.7467625187411,42.61676623659546
X,Y,Z
