X,Y,Z
66.7582778930664,48.11721420288086,-20.091571807861328
66.31790161132812,48.26834487915039,-20.091571807861328
65.88917541503906,48.41117858886719,-20.091571807861328
65.4461441040039,48.55435562133789,-20.091571807861328
65.01490020751953,48.68943786621094,-20.091571807861328
64.58248138427734,48.820701599121094,-20.091571807861328
64.1357650756836,48.95191192626953,-20.091571807861328
63.70105743408203,49.07536697387695,-20.091571807861328
63.252044677734375,49.198516845703125,-20.091571807861328
62.81517791748047,49.31411361694336,-20.091571807861328
62.37731170654297,49.42583465576172,-20.091571807861328
61.92515182495117,49.5368766784668,-20.091571807861328
61.4853401184082,49.64069366455078,-20.091571807861328
61.04462814331055,49.74060821533203,-20.091571807861328
60.58965301513672,49.839454650878906,-20.091571807861328
60.147216796875,49.93141555786133,-20.091571807861328
59.69053649902344,50.02206039428711,-20.091571807861328
59.24650955200195,50.106040954589844,-20.091571807861328
58.788265228271484,50.18843460083008,-20.091571807861328
58.34280014038086,50.264404296875,-20.091571807861328
57.883148193359375,50.33854675292969,-20.091571807861328
57.42283630371094,50.408470153808594,-20.091571807861328
56.975467681884766,50.472328186035156,-20.091571807861328
56.52755355834961,50.53219985961914,-20.091571807861328
56.065528869628906,50.58974075317383,-20.091571807861328
55.616607666015625,50.641544342041016,-20.091571807861328
55.1672477722168,50.68935775756836,-20.091571807861328
54.69021224975586,50.7357292175293,-20.091571807861328
54.24005126953125,50.775325775146484,-20.091571807861328
53.789554595947266,50.8109245300293,-20.091571807861328
53.33876037597656,50.8425407409668,-20.091571807861328
52.8740348815918,50.87092971801758,-20.091571807861328
52.42274856567383,50.89441680908203,-20.091571807861328
51.957584381103516,50.91442108154297,-20.091571807861328
51.50594711303711,50.92977523803711,-20.091571807861328
51.01311492919922,50.94196701049805,-20.091571807861328
50.5612907409668,50.94894790649414,-20.091571807861328
50.09566879272461,50.95194625854492,-20.091571807861328
49.643741607666016,50.950782775878906,-20.091571807861328
49.19186019897461,50.945613861083984,-20.091571807861328
48.72636795043945,50.93610763549805,-20.091571807861328
48.2746696472168,50.92280960083008,-20.091571807861328
47.82309341430664,50.90550231933594,-20.091571807861328
47.3580322265625,50.88347625732422,-20.091571807861328
46.9068489074707,50.85803985595703,-20.091571807861328
46.4422492980957,50.827659606933594,-20.091571807861328
45.99159240722656,50.794105529785156,-20.091571807861328
45.541259765625,50.75654983520508,-20.091571807861328
45.0776481628418,50.713687896728516,-20.091571807861328
44.62805938720703,50.66804122924805,-20.091571807861328
44.16529083251953,50.61682891845703,-20.091571807861328
43.71659851074219,50.56309509277344,-20.091571807861328
43.254825592041016,50.503562927246094,-20.091571807861328
42.80717468261719,50.441749572753906,-20.091571807861328
42.36008834838867,50.375972747802734,-20.091571807861328
41.900081634521484,50.30405807495117,-20.091571807861328
41.44075393676758,50.227935791015625,-20.091571807861328
40.99561309814453,50.150054931640625,-20.091571807861328
40.551185607910156,50.06821823120117,-20.091571807861328
40.09407043457031,49.97977828979492,-20.091571807861328
39.65119171142578,49.889957427978516,-20.091571807861328
39.20913314819336,49.79621505737305,-20.091571807861328
38.75455856323242,49.69552993774414,-20.091571807861328
38.31425094604492,49.59383773803711,-20.091571807861328
37.86155700683594,49.484981536865234,-20.091571807861328
37.423152923583984,49.3753776550293,-20.091571807861328
36.98573684692383,49.26188659667969,-20.091571807861328
36.5361328125,49.14091110229492,-20.091571807861328
36.08765411376953,49.01582336425781,-20.091571807861328
35.653480529785156,48.8905029296875,-20.091571807861328
35.207332611083984,48.757362365722656,-20.091571807861328
34.775482177734375,48.62424850463867,-20.091571807861328
34.34483337402344,48.487300872802734,-20.091571807861328
33.90242004394531,48.34222412109375,-20.091571807861328
33.46134948730469,48.19310760498047,-20.091571807861328
33.034576416015625,48.04452896118164,-20.091571807861328
32.59626388549805,47.88749694824219,-20.091571807861328
32.1722412109375,47.73125457763672,-20.091571807861328
31.736825942993164,47.56636047363281,-20.091571807861328
31.315677642822266,47.40251541137695,-20.091571807861328
30.89599609375,47.23493194580078,-20.091571807861328
30.465171813964844,47.05839538574219,-20.091571807861328
30.0485782623291,46.8832893371582,-20.091571807861328
29.621002197265625,46.69902038574219,-20.091571807861328
29.207630157470703,46.516441345214844,-20.091571807861328
28.79589080810547,46.330204010009766,-20.091571807861328
28.37342071533203,46.13451385498047,-20.091571807861328
27.96510124206543,45.940895080566406,-20.091571807861328
27.54622459411621,45.73762512207031,-20.091571807861328
27.14145851135254,45.536685943603516,-20.091571807861328
26.726308822631836,45.32590866088867,-20.091571807861328
26.325225830078125,45.11771011352539,-20.091571807861328
25.913938522338867,44.89949035644531,-20.091571807861328
25.51667022705078,44.684104919433594,-20.091571807861328
25.109378814697266,44.458518981933594,-20.091571807861328
24.716054916381836,44.23601531982422,-20.091571807861328
24.312889099121094,44.00313186645508,-20.091571807861328
23.923643112182617,43.773582458496094,-20.091571807861328
23.536420822143555,43.540592193603516,-20.091571807861328
23.139646530151367,43.29695510864258,-20.091571807861328
22.756704330444336,43.057029724121094,-20.091571807861328
22.375904083251953,42.81371307373047,-20.091571807861328
21.98583221435547,42.559505462646484,-20.091571807861328
21.609474182128906,42.30937194824219,-20.091571807861328
21.2353458404541,42.05591583251953,-20.091571807861328
20.852251052856445,41.791316986083984,-20.091571807861328
20.482749938964844,41.53116226196289,-20.091571807861328
20.115570068359375,41.267738342285156,-20.091571807861328
19.739723205566406,40.99293899536133,-20.091571807861328
19.37734603881836,40.72294998168945,-20.091571807861328
19.017375946044922,40.44976043701172,-20.091571807861328
18.649049758911133,40.16495895385742,-20.091571807861328
18.294057846069336,39.88532638549805,-20.091571807861328
17.930917739868164,39.593936920166016,-20.091571807861328
17.58102035522461,39.30795669555664,-20.091571807861328
17.223186492919922,39.01008224487305,-20.091571807861328
16.878490447998047,38.71784973144531,-20.091571807861328
16.526079177856445,38.41357421875,-20.091571807861328
16.186704635620117,38.11518478393555,-20.091571807861328
15.849989891052246,37.81379318237305,-20.091571807861328
15.505881309509277,37.50015640258789,-20.091571807861328
15.174649238586426,37.192752838134766,-20.091571807861328
14.846156120300293,36.88242721557617,-20.091571807861328
14.520428657531738,36.56919860839844,-20.091571807861328
14.187749862670898,36.24346923828125,-20.091571807861328
13.867714881896973,35.92442321777344,-20.091571807861328
13.540952682495117,35.59275436401367,-20.091571807861328
13.226715087890625,35.26801300048828,-20.091571807861328
12.905981063842773,34.930519104003906,-20.091571807861328
12.597640991210938,34.600154876708984,-20.091571807861328
12.292243957519531,34.2670783996582,-20.091571807861328
11.980693817138672,33.92108154296875,-20.091571807861328
11.681344032287598,33.58255386352539,-20.091571807861328
11.385008811950684,33.24138641357422,-20.091571807861328
11.082870483398438,32.887142181396484,-20.091571807861328
10.792723655700684,32.54069137573242,-20.091571807861328
10.497013092041016,32.18106460571289,-20.091571807861328
10.213142395019531,31.829444885253906,-20.091571807861328
9.923956871032715,31.46455192565918,-20.091571807861328
9.64647388458252,31.107879638671875,-20.091571807861328
9.363903045654297,30.737838745117188,-20.091571807861328
9.092887878417969,30.3762264251709,-20.091571807861328
8.825089454650879,30.012224197387695,-20.091571807861328
8.55256462097168,29.63472557067871,-20.091571807861328
8.291363716125488,29.265962600708008,-20.091571807861328
8.025679588317871,28.88361358642578,-20.091571807861328
7.771162509918213,28.51020622253418,-20.091571807861328
7.512407302856445,28.123140335083008,-20.091571807861328
7.264654636383057,27.745210647583008,-20.091571807861328
7.020262241363525,27.365097045898438,-20.091571807861328
6.77200174331665,26.971214294433594,-20.091571807861328
6.534494876861572,26.586761474609375,-20.091571807861328
6.300405979156494,26.200231552124023,-20.091571807861328
6.062819957733154,25.799816131591797,-20.091571807861328
5.835729598999023,25.409122467041016,-20.091571807861328
5.605391979217529,25.004501342773438,-20.091571807861328
5.385373592376709,24.609779357910156,-20.091571807861328
5.168864727020264,24.21312141418457,-20.091571807861328
4.9494829177856445,23.802452087402344,-20.091571807861328
4.740151405334473,23.40196418762207,-20.091571807861328
4.534379959106445,22.9996337890625,-20.091571807861328
4.326113700866699,22.58321762084961,-20.091571807861328
4.127620220184326,22.17724609375,-20.091571807861328
3.9268851280212402,21.75714874267578,-20.091571807861328
3.735736608505249,21.347667694091797,-20.091571807861328
3.548225164413452,20.936511993408203,-20.091571807861328
3.3588521480560303,20.511171340942383,-20.091571807861328
3.1787736415863037,20.096704483032227,-20.091571807861328
3.002377986907959,19.680652618408203,-20.091571807861328
2.8245038986206055,19.25037956237793,-20.091571807861328
2.655627965927124,18.831220626831055,-20.091571807861328
2.485530138015747,18.397811889648438,-20.091571807861328
2.3242290019989014,17.97568130493164,-20.091571807861328
2.1619625091552734,17.53928565979004,-20.091571807861328
2.0082881450653076,17.114320755004883,-20.091571807861328
1.8583892583847046,16.688007354736328,-20.091571807861328
1.7079085111618042,16.24740219116211,-20.091571807861328
1.5657098293304443,15.818459510803223,-20.091571807861328
1.4231871366500854,15.37521743774414,-20.091571807861328
1.2887355089187622,14.9437837600708,-20.091571807861328
1.158115267753601,14.511175155639648,-20.091571807861328
1.0275553464889526,14.064263343811035,-20.091571807861328
0.9047457575798035,13.629373550415039,-20.091571807861328
0.7822538614273071,13.18017864227295,-20.091571807861328
0.6672947406768799,12.743143081665039,-20.091571807861328
0.5562161803245544,12.305109024047852,-20.091571807861328
0.44583937525749207,11.852789878845215,-20.091571807861328
0.3426658809185028,11.412826538085938,-20.091571807861328
0.24339844286441803,10.971965789794922,-20.091571807861328
0.14521655440330505,10.516841888427734,-20.091571807861328
0.05390327423810959,10.07426643371582,-20.091571807861328
-0.036067813634872437,9.617448806762695,-20.091571807861328
-0.11939743161201477,9.173300743103027,-20.091571807861328
-0.20112884044647217,8.714936256408691,-20.091571807861328
-0.27644774317741394,8.269359588623047,-20.091571807861328
-0.34991273283958435,7.809598922729492,-20.091571807861328
-0.4171964228153229,7.36273717880249,-20.091571807861328
-0.4805142879486084,6.9152960777282715,-20.091571807861328
-0.5415976643562317,6.453726768493652,-20.091571807861328
-0.5984607934951782,5.9916205406188965,-20.091571807861328
-0.6496111154556274,5.542626857757568,-20.091571807861328
-0.6967772841453552,5.093196868896484,-20.091571807861328
-0.7412017583847046,4.6297287940979,-20.091571807861328
-0.7802677154541016,4.1795220375061035,-20.091571807861328
-0.8163397312164307,3.715329170227051,-20.091571807861328
-0.8472930788993835,3.2644917964935303,-20.091571807861328
-0.8742467164993286,2.8133976459503174,-20.091571807861328
-0.8978314399719238,2.348402976989746,-20.091571807861328
-0.916658341884613,1.8968967199325562,-20.091571807861328
-0.9314800500869751,1.4452415704727173,-20.091571807861328
-0.9425605535507202,0.9797813296318054,-20.091571807861328
-0.9492473006248474,0.5279324650764465,-20.091571807861328
-0.9519262909889221,0.07604201883077621,-20.091571807861328
-0.9504945278167725,-0.3895479142665863,-20.091571807861328
-0.9450362324714661,-0.8414132595062256,-20.091571807861328
-0.9352211952209473,-1.3069016933441162,-20.091571807861328
-0.9216276407241821,-1.7585949897766113,-20.091571807861328
-0.9040284156799316,-2.2101504802703857,-20.091571807861328
-0.8817078471183777,-2.6752071380615234,-20.091571807861328
-0.8551385998725891,-3.140040636062622,-20.091571807861328
-0.8252899050712585,-3.590951919555664,-20.091571807861328
-0.7903552651405334,-4.055231094360352,-20.091571807861328
-0.7523922324180603,-4.505530834197998,-20.091571807861328
-0.7091033458709717,-4.9691057205200195,-20.091571807861328
-0.6630386710166931,-5.418650150299072,-20.091571807861328
-0.6114100813865662,-5.88137149810791,-20.091571807861328
-0.5572584867477417,-6.330013275146484,-20.091571807861328
-0.4973064959049225,-6.791733264923096,-20.091571807861328
-0.43508535623550415,-7.239326477050781,-20.091571807861328
-0.3688967823982239,-7.686351299285889,-20.091571807861328
-0.2965586483478546,-8.146289825439453,-20.091571807861328
-0.22233155369758606,-8.592049598693848,-20.091571807861328
-0.14172321557998657,-9.050612449645996,-20.091571807861328
-0.0594816692173481,-9.494964599609375,-20.091571807861328
0.0293705053627491,-9.95199966430664,-20.091571807861328
0.11959973722696304,-10.394798278808594,-20.091571807861328
0.2137526124715805,-10.836779594421387,-20.091571807861328
0.31485462188720703,-11.291261672973633,-20.091571807861328
0.41695067286491394,-11.731475830078125,-20.091571807861328
0.5262200832366943,-12.184064865112305,-20.091571807861328
0.6362262964248657,-12.622369766235352,-20.091571807861328
0.753627359867096,-13.072918891906738,-20.091571807861328
0.8715079426765442,-13.509173393249512,-20.091571807861328
0.9932532906532288,-13.944365501403809,-20.091571807861328
1.122719645500183,-14.391594886779785,-20.091571807861328
1.2522813081741333,-14.824522972106934,-20.091571807861328
1.3856770992279053,-15.2562837600708,-20.091571807861328
1.5271151065826416,-15.699872016906738,-20.091571807861328
1.6682640314102173,-16.12916374206543,-20.091571807861328
1.8176664113998413,-16.570133209228516,-20.091571807861328
1.966522216796875,-16.996810913085938,-20.091571807861328
2.1238410472869873,-17.435016632080078,-20.091571807861328
2.280355930328369,-17.858949661254883,-20.091571807861328
2.4455392360687256,-18.29425621032715,-20.091571807861328
2.6096620559692383,-18.71529769897461,-20.091571807861328
2.777512311935425,-19.134868621826172,-20.091571807861328
2.954334259033203,-19.56557846069336,-20.091571807861328
3.135084390640259,-19.994657516479492,-20.091571807861328
3.314260959625244,-20.409517288208008,-20.091571807861328
3.497109889984131,-20.822769165039062,-20.091571807861328
3.6893253326416016,-21.24683380126953,-20.091571807861328
3.879584789276123,-21.656728744506836,-20.091571807861328
4.079403400421143,-22.07726287841797,-20.091571807861328
4.277013778686523,-22.483665466308594,-20.091571807861328
4.484374046325684,-22.900529861450195,-20.091571807861328
4.68927001953125,-23.303308486938477,-20.091571807861328
4.897729873657227,-23.704252243041992,-20.091571807861328
5.109737396240234,-24.103334426879883,-20.091571807861328
5.331862449645996,-24.512523651123047,-20.091571807861328
5.551022529602051,-24.90772247314453,-20.091571807861328
5.780479907989502,-25.31284523010254,-20.091571807861328
6.006720066070557,-25.704029083251953,-20.091571807861328
6.236420631408691,-26.093202590942383,-20.091571807861328
6.476682662963867,-26.49199676513672,-20.091571807861328
6.713353157043457,-26.876953125,-20.091571807861328
6.953428745269775,-27.259807586669922,-20.091571807861328
7.204321384429932,-27.652019500732422,-20.091571807861328
7.45125150680542,-28.030487060546875,-20.091571807861328
7.709164619445801,-28.41811752319336,-20.091571807861328
7.962869167327881,-28.792076110839844,-20.091571807861328
8.227720260620117,-29.17500114440918,-20.091571807861328
8.488118171691895,-29.54433250427246,-20.091571807861328
8.759821891784668,-29.92242431640625,-20.091571807861328
9.026826858520508,-30.287004470825195,-20.091571807861328
9.2970552444458,-30.64920425415039,-20.091571807861328
9.570484161376953,-31.008995056152344,-20.091571807861328
9.8555269241333,-31.37713623046875,-20.091571807861328
10.135391235351562,-31.731943130493164,-20.091571807861328
10.42700481414795,-32.09489059448242,-20.091571807861328
10.713204383850098,-32.444602966308594,-20.091571807861328
11.00250244140625,-32.79176330566406,-20.091571807861328
11.3037748336792,-33.14674758911133,-20.091571807861328
11.599276542663574,-33.48863983154297,-20.091571807861328
11.897798538208008,-33.82789993286133,-20.091571807861328
12.208501815795898,-34.17465591430664,-20.091571807861328
12.513083457946777,-34.50848388671875,-20.091571807861328
12.829978942871094,-34.84959030151367,-20.091571807861328
13.140522956848145,-35.177886962890625,-20.091571807861328
13.463508605957031,-35.51324462890625,-20.091571807861328
13.779913902282715,-35.83588790893555,-20.091571807861328
14.108885765075684,-36.16535949707031,-20.091571807861328
14.431048393249512,-36.48225402832031,-20.091571807861328
14.765897750854492,-36.80575180053711,-20.091571807861328
15.09371280670166,-37.11679458618164,-20.091571807861328
15.434334754943848,-37.434207916259766,-20.091571807861328
15.7677001953125,-37.73929977416992,-20.091571807861328
16.113981246948242,-38.05052947998047,-20.091571807861328
16.45278549194336,-38.34956741333008,-20.091571807861328
16.804615020751953,-38.65451431274414,-20.091571807861328
17.148744583129883,-38.94740676879883,-20.091571807861328
17.49546241760254,-39.23722839355469,-20.091571807861328
17.85536003112793,-39.532615661621094,-20.091571807861328
18.20724105834961,-39.81615447998047,-20.091571807861328
18.572397232055664,-40.10500717163086,-20.091571807861328
18.929325103759766,-40.38216018676758,-20.091571807861328
19.299625396728516,-40.664390563964844,-20.091571807861328
19.661487579345703,-40.93507766723633,-20.091571807861328
20.02573585510254,-41.20254135131836,-20.091571807861328
20.403484344482422,-41.4747200012207,-20.091571807861328
20.77248764038086,-41.73558044433594,-20.091571807861328
21.155078887939453,-42.000911712646484,-20.091571807861328
21.528718948364258,-42.25508499145508,-20.091571807861328
21.90460205078125,-42.50593566894531,-20.091571807861328
22.2941837310791,-42.760887145996094,-20.091571807861328
22.67452049255371,-43.00492858886719,-20.091571807861328
23.068632125854492,-43.25282669067383,-20.091571807861328
23.45330047607422,-43.4899787902832,-20.091571807861328
23.851835250854492,-43.730735778808594,-20.091571807861328
24.24070167541504,-43.9609260559082,-20.091571807861328
24.631607055664062,-44.18765640258789,-20.091571807861328
25.03644561767578,-44.41762161254883,-20.091571807861328
25.431367874145508,-44.63727569580078,-20.091571807861328
25.840280532836914,-44.85991668701172,-20.091571807861328
26.23909568786621,-45.07242202758789,-20.091571807861328
26.63977813720703,-45.28139114379883,-20.091571807861328
27.05452537536621,-45.49296569824219,-20.091571807861328
27.458904266357422,-45.694679260253906,-20.091571807861328
27.86505699157715,-45.892799377441406,-20.091571807861328
28.28533935546875,-46.093143463134766,-20.091571807861328
28.69499397277832,-46.283912658691406,-20.091571807861328
29.11881446838379,-46.476661682128906,-20.091571807861328
29.53183937072754,-46.660030364990234,-20.091571807861328
29.959062576293945,-46.845115661621094,-20.091571807861328
30.375324249267578,-47.02102279663086,-20.091571807861328
30.793127059936523,-47.1932258605957,-20.091571807861328
31.225168228149414,-47.36676025390625,-20.091571807861328
31.64600372314453,-47.531410217285156,-20.091571807861328
32.06828308105469,-47.692325592041016,-20.091571807861328
32.50482940673828,-47.85418701171875,-20.091571807861328
32.9299430847168,-48.007469177246094,-20.091571807861328
33.356388092041016,-48.15697479248047,-20.091571807861328
33.7971305847168,-48.30705261230469,-20.091571807861328
34.22620391845703,-48.448856353759766,-20.091571807861328
34.656517028808594,-48.58684539794922,-20.091571807861328
35.10112762451172,-48.72502899169922,-20.091571807861328
35.53385925292969,-48.85525131225586,-20.091571807861328
35.98088836669922,-48.98540115356445,-20.091571807861328
36.415889739990234,-49.10780715942383,-20.091571807861328
36.851966857910156,-49.226356506347656,-20.091571807861328
37.302337646484375,-49.344444274902344,-20.091571807861328
37.740478515625,-49.45512008666992,-20.091571807861328
38.17958068847656,-49.56190490722656,-20.091571807861328
38.63296127319336,-49.6678466796875,-20.091571807861328
39.07391357421875,-49.7667121887207,-20.091571807861328
39.51572036743164,-49.86166000366211,-20.091571807861328
39.971778869628906,-49.95538330078125,-20.091571807861328
40.41522979736328,-50.042354583740234,-20.091571807861328
40.87290573120117,-50.12784194946289,-20.091571807861328
41.31785202026367,-50.206825256347656,-20.091571807861328
41.76347732543945,-50.28185272216797,-20.091571807861328
42.22328567504883,-50.355010986328125,-20.091571807861328
42.67019271850586,-50.4220085144043,-20.091571807861328
43.117679595947266,-50.48502731323242,-20.091571807861328
43.57928466796875,-50.545814514160156,-20.091571807861328
44.027828216552734,-50.60076904296875,-20.091571807861328
44.47684097290039,-50.65174102783203,-20.091571807861328
44.93992233276367,-50.700103759765625,-20.091571807861328
45.38977813720703,-50.742984771728516,-20.091571807861328
45.8536491394043,-50.782989501953125,-20.091571807861328
46.30420684814453,-50.817771911621094,-20.091571807861328
46.76872253417969,-50.849422454833984,-20.091571807861328
47.21983337402344,-50.876075744628906,-20.091571807861328
47.671173095703125,-50.89873123168945,-20.091571807861328
48.1363639831543,-50.91789245605469,-20.091571807861328
48.601715087890625,-50.932796478271484,-20.091571807861328
49.053504943847656,-50.94319152832031,-20.091571807861328
49.505348205566406,-50.94957733154297,-20.091571807861328
49.970970153808594,-50.95196533203125,-20.091571807861328
50.43659210205078,-50.950111389160156,-20.091571807861328
50.888450622558594,-50.94424057006836,-20.091571807861328
51.34025192260742,-50.934356689453125,-20.091571807861328
51.80562210083008,-50.919979095458984,-20.091571807861328
52.25715255737305,-50.901954650878906,-20.091571807861328
52.70851516723633,-50.879940032958984,-20.091571807861328
53.1733283996582,-50.85307312011719,-20.091571807861328
53.62422180175781,-50.82292938232422,-20.091571807861328
54.088478088378906,-50.787681579589844,-20.091571807861328
54.53875732421875,-50.74943161010742,-20.091571807861328
55.00230407714844,-50.705841064453125,-20.091571807861328
55.45181655883789,-50.65947341918945,-20.091571807861328
55.900901794433594,-50.609134674072266,-20.091571807861328
56.34952163696289,-50.5548095703125,-20.091571807861328
56.81121826171875,-50.49467468261719,-20.091571807861328
57.258785247802734,-50.43228530883789,-20.091571807861328
57.705787658691406,-50.36591720581055,-20.091571807861328
58.16569519042969,-50.29340744018555,-20.091571807861328
58.62492370605469,-50.21669387817383,-20.091571807861328
59.06996154785156,-50.13821792602539,-20.091571807861328
59.5142822265625,-50.05581283569336,-20.091571807861328
59.971282958984375,-49.9667854309082,-20.091571807861328
60.41404342651367,-49.876380920410156,-20.091571807861328
60.86936950683594,-49.779136657714844,-20.091571807861328
61.3104362487793,-49.6807746887207,-20.091571807861328
61.76393508911133,-49.575347900390625,-20.091571807861328
62.203155517578125,-49.46906661987305,-20.091571807861328
62.64141845703125,-49.358890533447266,-20.091571807861328
63.0919189453125,-49.24131393432617,-20.091571807861328
63.52812576293945,-49.123260498046875,-20.091571807861328
63.976436614990234,-48.99759292602539,-20.091571807861328
64.41044616699219,-48.871707916259766,-20.091571807861328
64.84332275390625,-48.74197769165039,-20.091571807861328
65.27503967285156,-48.60841369628906,-20.091571807861328
65.71857452392578,-48.4668083190918,-20.091571807861328
66.14781188964844,-48.325496673583984,-20.091571807861328
66.5887222290039,-48.17592239379883,-20.091571807861328
67.01534271240234,-48.02690124511719,-20.091571807861328
67.44063568115234,-47.87410354614258,-20.091571807861328
67.86454772949219,-47.7175407409668,-20.091571807861328
68.29983520507812,-47.552303314208984,-20.091571807861328
68.72085571289062,-47.388126373291016,-20.091571807861328
69.1530990600586,-47.215087890625,-20.091571807861328
69.57109832763672,-47.043357849121094,-20.091571807861328
70.00015258789062,-46.86255645751953,-20.091571807861328
70.41500091552734,-46.68333435058594,-20.091571807861328
70.84072875976562,-46.49483871459961,-20.091571807861328
71.25227355957031,-46.30817413330078,-20.091571807861328
71.66215515136719,-46.11785888671875,-20.091571807861328
72.08265686035156,-45.917991638183594,-20.091571807861328
72.4890365600586,-45.7203369140625,-20.091571807861328
72.89363861083984,-45.519081115722656,-20.091571807861328
73.29644775390625,-45.31425094604492,-20.091571807861328
73.70955657958984,-45.0994873046875,-20.091571807861328
74.10861206054688,-44.88743209838867,-20.091571807861328
74.50576782226562,-44.67184829711914,-20.091571807861328
74.91294860839844,-44.4460563659668,-20.091571807861328
75.30615997314453,-44.22335433959961,-20.091571807861328
75.70921325683594,-43.990264892578125,-20.091571807861328
76.09835815429688,-43.76051712036133,-20.091571807861328
76.48542022705078,-43.52732849121094,-20.091571807861328
76.87040710449219,-43.29071807861328,-20.091571807861328
77.2648696899414,-43.043373107910156,-20.091571807861328
77.64554595947266,-42.799869537353516,-20.091571807861328
78.03548431396484,-42.54546356201172,-20.091571807861328
78.41171264648438,-42.295143127441406,-20.091571807861328
78.79700469970703,-42.03375244140625,-20.091571807861328
79.16866302490234,-41.776695251464844,-20.091571807861328
79.53803253173828,-41.516353607177734,-20.091571807861328
79.9161605834961,-41.24470901489258,-20.091571807861328
80.28079986572266,-40.97776412963867,-20.091571807861328
80.64303588867188,-40.70758819580078,-20.091571807861328
81.01374053955078,-40.425880432128906,-20.091571807861328
81.37105560302734,-40.14923095703125,-20.091571807861328
81.72591400146484,-39.86941909790039,-20.091571807861328
82.0782699584961,-39.58647537231445,-20.091571807861328
82.43865966796875,-39.29170227050781,-20.091571807861328
82.7858657836914,-39.0024528503418,-20.091571807861328
83.14088439941406,-38.701236724853516,-20.091571807861328
83.48282623291016,-38.40578842163086,-20.091571807861328
83.82212829589844,-38.10731887817383,-20.091571807861328
84.15877532958984,-37.805850982666016,-20.091571807861328
84.49272918701172,-37.501407623291016,-20.091571807861328
84.823974609375,-37.19401550292969,-20.091571807861328
85.16236114501953,-36.87425231933594,-20.091571807861328
85.48798370361328,-36.56094741821289,-20.091571807861328
85.81083679199219,-36.2447624206543,-20.091571807861328
86.14054107666016,-35.916019439697266,-20.091571807861328
86.4576644897461,-35.59407424926758,-20.091571807861328
86.7813949584961,-35.25944900512695,-20.091571807861328
87.09266662597656,-34.931854248046875,-20.091571807861328
87.41032409667969,-34.59144973754883,-20.091571807861328
87.71564483642578,-34.258296966552734,-20.091571807861328
88.0271224975586,-33.9122314453125,-20.091571807861328
88.3263931274414,-33.573638916015625,-20.091571807861328
88.6226577758789,-33.232398986816406,-20.091571807861328
88.92471313476562,-32.87809371948242,-20.091571807861328
89.21478271484375,-32.53157424926758,-20.091571807861328
89.51041412353516,-32.17188262939453,-20.091571807861328
89.79420471191406,-31.820201873779297,-20.091571807861328
90.0748519897461,-31.466012954711914,-20.091571807861328
90.36071014404297,-31.098506927490234,-20.091571807861328
90.63494110107422,-30.73932456970215,-20.091571807861328
90.90597534179688,-30.37772560119629,-20.091571807861328
91.18185424804688,-30.002670288085938,-20.091571807861328
91.44633483886719,-29.636247634887695,-20.091571807861328
91.70755004882812,-29.26749610900879,-20.091571807861328
91.97325134277344,-28.885160446166992,-20.091571807861328
92.22779083251953,-28.511764526367188,-20.091571807861328
92.48656463623047,-28.12470817565918,-20.091571807861328
92.74179077148438,-27.735301971435547,-20.091571807861328
92.98609924316406,-27.35513687133789,-20.091571807861328
93.22702026367188,-26.972820281982422,-20.091571807861328
93.47168731689453,-26.576684951782227,-20.091571807861328
93.7056884765625,-26.190092086791992,-20.091571807861328
93.94318389892578,-25.789615631103516,-20.091571807861328
94.17018127441406,-25.39887046813965,-20.091571807861328
94.39370727539062,-25.00613021850586,-20.091571807861328
94.62035369873047,-24.59942626953125,-20.091571807861328
94.83677673339844,-24.20271873474121,-20.091571807861328
95.05606079101562,-23.792001724243164,-20.091571807861328
95.26530456542969,-23.391464233398438,-20.091571807861328
95.47098541259766,-22.989086151123047,-20.091571807861328
95.67915344238281,-22.57262420654297,-20.091571807861328
95.87755584716797,-22.166606903076172,-20.091571807861328
96.07819366455078,-21.7464656829834,-20.091571807861328
96.26924896240234,-21.33694076538086,-20.091571807861328
96.46228790283203,-20.913249969482422,-20.091571807861328
96.64593505859375,-20.50035285949707,-20.091571807861328
96.825927734375,-20.08584213256836,-20.091571807861328
97.00750732421875,-19.657119750976562,-20.091571807861328
97.17999267578125,-19.23943328857422,-20.091571807861328
97.34877014160156,-18.82023811340332,-20.091571807861328
97.51876831054688,-18.386791229248047,-20.091571807861328
97.67996978759766,-17.964624404907227,-20.091571807861328
97.83741760253906,-17.54104232788086,-20.091571807861328
97.99571228027344,-17.103181838989258,-20.091571807861328
98.14999389648438,-16.663894653320312,-20.091571807861328
98.29589080810547,-16.236196517944336,-20.091571807861328
98.43798828125,-15.807220458984375,-20.091571807861328
98.58040618896484,-15.363945007324219,-20.091571807861328
98.71475982666016,-14.932479858398438,-20.091571807861328
98.84916687011719,-14.486712455749512,-20.091571807861328
98.9757308959961,-14.052898406982422,-20.091571807861328
99.10208892822266,-13.604783058166504,-20.091571807861328
99.2208251953125,-13.168755531311035,-20.091571807861328
99.33910369873047,-12.718433380126953,-20.091571807861328
99.44996643066406,-12.280342102050781,-20.091571807861328
99.55693054199219,-11.841285705566406,-20.091571807861328
99.6630630493164,-11.387951850891113,-20.091571807861328
99.76211547851562,-10.947041511535645,-20.091571807861328
99.86006927490234,-10.491869926452637,-20.091571807861328
99.95115661621094,-10.049245834350586,-20.091571807861328
